Model,MSO44B
Channel,CH1,,Channel,CH3,,Channel,MATH1
Label,,,Label,,,Label,
Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG
Digital Type,None,,Digital Type,None,,Digital Type,None
Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s
Sample Interval,3.20000000e-10,,Sample Interval,3.20000000e-10,,Sample Interval,3.20000000e-10
Record Length,125000,,Record Length,125000,,Record Length,125000
Zero Index,28749.50000000,,Zero Index,28749.50000000,,Zero Index,28749.50000000
Vertical Units,V,,Vertical Units,V,,Vertical Units,V
,,,,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,,
yOffset,0.000000,,yOffset,0.000000,,,
yPosition,-2.460000,,yPosition,-2.680000,,,

Labels,,,,Labels,
TIME,CH1,CH3,,TIME,MATH1
1.93764800e-05,-8.67187500e-03,3.76562500e-01,,1.93764800e-05,-1.12499997e-01
1.93768000e-05,-1.33593750e-02,3.36718750e-01,,1.93768000e-05,-9.45312530e-02
1.93771200e-05,-1.67968750e-02,3.08593750e-01,,1.93771200e-05,-5.70312515e-02
1.93774400e-05,-1.66406250e-02,3.17187500e-01,,1.93774400e-05,-4.06249985e-02
1.93777600e-05,-1.39843750e-02,3.19531250e-01,,1.93777600e-05,-6.17187507e-02
1.93780800e-05,-1.23437500e-02,3.01562500e-01,,1.93780800e-05,-9.06250030e-02
1.93784000e-05,-1.30468750e-02,2.92968750e-01,,1.93784000e-05,-8.82812515e-02
1.93787200e-05,-1.41406250e-02,2.95312500e-01,,1.93787200e-05,-7.18749985e-02
1.93790400e-05,-1.46093750e-02,2.92187500e-01,,1.93790400e-05,-6.56249970e-02
1.93793600e-05,-1.55468750e-02,2.78906250e-01,,1.93793600e-05,-4.53125015e-02
1.93796800e-05,-1.74218750e-02,2.80468750e-01,,1.93796800e-05,-1.09374998e-02
1.93800000e-05,-1.74218750e-02,3.02343750e-01,,1.93800000e-05,-1.48437498e-02
1.93803200e-05,-1.46875000e-02,3.08593750e-01,,1.93803200e-05,-6.17187507e-02
1.93806400e-05,-1.19531250e-02,2.97656250e-01,,1.93806400e-05,-9.53124985e-02
1.93809600e-05,-1.13281250e-02,3.00781250e-01,,1.93809600e-05,-1.15625001e-01
1.93812800e-05,-1.25781250e-02,3.22656250e-01,,1.93812800e-05,-1.55468747e-01
1.93816000e-05,-1.33593750e-02,3.31250000e-01,,1.93816000e-05,-1.67968750e-01
1.93819200e-05,-1.25781250e-02,3.12500000e-01,,1.93819200e-05,-1.19531251e-01
1.93822400e-05,-1.12500000e-02,2.95312500e-01,,1.93822400e-05,-9.29687470e-02
1.93825600e-05,-1.10937500e-02,3.01562500e-01,,1.93825600e-05,-1.29687503e-01
1.93828800e-05,-1.19531250e-02,3.10937500e-01,,1.93828800e-05,-1.61718756e-01
1.93832000e-05,-1.26562500e-02,3.05468750e-01,,1.93832000e-05,-1.41406253e-01
1.93835200e-05,-1.45312500e-02,2.89062500e-01,,1.93835200e-05,-1.17187500e-01
1.93838400e-05,-1.75000000e-02,2.82812500e-01,,1.93838400e-05,-1.18749999e-01
1.93841600e-05,-1.85156250e-02,2.95312500e-01,,1.93841600e-05,-9.92187485e-02
1.93844800e-05,-1.85156250e-02,2.98437500e-01,,1.93844800e-05,-3.75000015e-02
1.93848000e-05,-2.03125000e-02,2.67187500e-01,,1.93848000e-05,1.64062493e-02
1.93851200e-05,-2.21875000e-02,2.41406250e-01,,1.93851200e-05,3.75000015e-02
1.93854400e-05,-2.08593750e-02,2.56250000e-01,,1.93854400e-05,2.89062504e-02
1.93857600e-05,-1.76562500e-02,2.85156250e-01,,1.93857600e-05,-2.42187493e-02
1.93860800e-05,-1.57812500e-02,3.02343750e-01,,1.93860800e-05,-1.01562500e-01
1.93864000e-05,-1.50781250e-02,3.06250000e-01,,1.93864000e-05,-1.43749997e-01
1.93867200e-05,-1.44531250e-02,3.06250000e-01,,1.93867200e-05,-1.16406247e-01
1.93870400e-05,-1.46875000e-02,3.00781250e-01,,1.93870400e-05,-6.09375015e-02
1.93873600e-05,-1.52343750e-02,2.85937500e-01,,1.93873600e-05,-5.78125007e-02
1.93876800e-05,-1.52343750e-02,2.87500000e-01,,1.93876800e-05,-9.14062485e-02
1.93880000e-05,-1.51562500e-02,3.10937500e-01,,1.93880000e-05,-7.65625015e-02
1.93883200e-05,-1.42187500e-02,3.24218750e-01,,1.93883200e-05,-4.60937507e-02
1.93886400e-05,-1.21875000e-02,3.04687500e-01,,1.93886400e-05,-7.42187500e-02
1.93889600e-05,-1.20312500e-02,2.67968750e-01,,1.93889600e-05,-1.18749999e-01
1.93892800e-05,-1.38281250e-02,2.46093750e-01,,1.93892800e-05,-1.05468750e-01
1.93896000e-05,-1.51562500e-02,2.44531250e-01,,1.93896000e-05,-5.70312515e-02
1.93899200e-05,-1.70312500e-02,2.57031250e-01,,1.93899200e-05,-3.59374993e-02
1.93902400e-05,-1.87500000e-02,2.92968750e-01,,1.93902400e-05,-5.31250015e-02
1.93905600e-05,-1.80468750e-02,3.35156250e-01,,1.93905600e-05,-7.57812485e-02
1.93908800e-05,-1.67968750e-02,3.51562500e-01,,1.93908800e-05,-8.43750015e-02
1.93912000e-05,-1.69531250e-02,3.43750000e-01,,1.93912000e-05,-9.53124985e-02
1.93915200e-05,-1.78906250e-02,3.32812500e-01,,1.93915200e-05,-1.04687497e-01
1.93918400e-05,-1.83593750e-02,3.25000000e-01,,1.93918400e-05,-8.90624970e-02
1.93921600e-05,-1.78125000e-02,3.10937500e-01,,1.93921600e-05,-6.32812530e-02
1.93924800e-05,-1.75000000e-02,2.98437500e-01,,1.93924800e-05,-6.09375015e-02
1.93928000e-05,-1.75781250e-02,2.95312500e-01,,1.93928000e-05,-7.03125000e-02
1.93931200e-05,-1.74218750e-02,2.85156250e-01,,1.93931200e-05,-5.70312515e-02
1.93934400e-05,-1.84375000e-02,2.71875000e-01,,1.93934400e-05,-3.28124985e-02
1.93937600e-05,-1.98437500e-02,2.73437500e-01,,1.93937600e-05,-2.57812496e-02
1.93940800e-05,-1.96875000e-02,2.80468750e-01,,1.93940800e-05,-2.42187493e-02
1.93944000e-05,-1.91406250e-02,2.78906250e-01,,1.93944000e-05,1.77635684e-15
1.93947200e-05,-2.02343750e-02,2.71093750e-01,,1.93947200e-05,2.65625007e-02
1.93950400e-05,-2.21875000e-02,2.71875000e-01,,1.93950400e-05,3.12500005e-03
1.93953600e-05,-2.22656250e-02,2.73437500e-01,,1.93953600e-05,-6.87500015e-02
1.93956800e-05,-2.09375000e-02,2.65625000e-01,,1.93956800e-05,-1.14843749e-01
1.93960000e-05,-1.92968750e-02,2.69531250e-01,,1.93960000e-05,-1.02343753e-01
1.93963200e-05,-1.60156250e-02,2.89843750e-01,,1.93963200e-05,-9.29687470e-02
1.93966400e-05,-1.35156250e-02,3.00781250e-01,,1.93966400e-05,-1.03124999e-01
1.93969600e-05,-1.42968750e-02,3.00000000e-01,,1.93969600e-05,-8.90624970e-02
1.93972800e-05,-1.54687500e-02,2.97656250e-01,,1.93972800e-05,-5.46875000e-02
1.93976000e-05,-1.54687500e-02,2.91406250e-01,,1.93976000e-05,-4.76562493e-02
1.93979200e-05,-1.52343750e-02,2.82031250e-01,,1.93979200e-05,-7.57812485e-02
1.93982400e-05,-1.39062500e-02,2.80468750e-01,,1.93982400e-05,-9.76562500e-02
1.93985600e-05,-1.19531250e-02,2.80468750e-01,,1.93985600e-05,-8.20312500e-02
1.93988800e-05,-1.14843750e-02,2.71875000e-01,,1.93988800e-05,-5.85937500e-02
1.93992000e-05,-1.32031250e-02,2.72656250e-01,,1.93992000e-05,-6.79687485e-02
1.93995200e-05,-1.64062500e-02,2.89062500e-01,,1.93995200e-05,-7.65625015e-02
1.93998400e-05,-1.86718750e-02,2.92968750e-01,,1.93998400e-05,-6.25000000e-02
1.94001600e-05,-1.92968750e-02,2.73437500e-01,,1.94001600e-05,-6.87500015e-02
1.94004800e-05,-1.89843750e-02,2.62500000e-01,,1.94004800e-05,-8.74999985e-02
1.94008000e-05,-1.75781250e-02,2.56250000e-01,,1.94008000e-05,-7.10937530e-02
1.94011200e-05,-1.57031250e-02,2.43750000e-01,,1.94011200e-05,-4.84374985e-02
1.94014400e-05,-1.32031250e-02,2.60937500e-01,,1.94014400e-05,-6.87500015e-02
1.94017600e-05,-9.84375000e-03,3.09375000e-01,,1.94017600e-05,-1.09375000e-01
1.94020800e-05,-8.59375000e-03,3.35937500e-01,,1.94020800e-05,-1.17187500e-01
1.94024000e-05,-1.16406250e-02,3.27343750e-01,,1.94024000e-05,-8.12499970e-02
1.94027200e-05,-1.58593750e-02,3.11718750e-01,,1.94027200e-05,-5.39062507e-02
1.94030400e-05,-1.72656250e-02,3.02343750e-01,,1.94030400e-05,-7.18749985e-02
1.94033600e-05,-1.70312500e-02,2.92968750e-01,,1.94033600e-05,-8.59375000e-02
1.94036800e-05,-1.76562500e-02,2.85937500e-01,,1.94036800e-05,-5.85937500e-02
1.94040000e-05,-1.80468750e-02,2.84375000e-01,,1.94040000e-05,-6.09375015e-02
1.94043200e-05,-1.62500000e-02,2.72656250e-01,,1.94043200e-05,-1.22656249e-01
1.94046400e-05,-1.48437500e-02,2.44531250e-01,,1.94046400e-05,-1.50781244e-01
1.94049600e-05,-1.62500000e-02,2.17187500e-01,,1.94049600e-05,-1.02343753e-01
1.94052800e-05,-1.79687500e-02,2.17968750e-01,,1.94052800e-05,-5.31250015e-02
1.94056000e-05,-1.85156250e-02,2.54687500e-01,,1.94056000e-05,-5.23437485e-02
1.94059200e-05,-1.85937500e-02,2.85937500e-01,,1.94059200e-05,-6.87500015e-02
1.94062400e-05,-1.86718750e-02,2.94531250e-01,,1.94062400e-05,-7.96874985e-02
1.94065600e-05,-1.74218750e-02,3.09375000e-01,,1.94065600e-05,-8.12499970e-02
1.94068800e-05,-1.49218750e-02,3.22656250e-01,,1.94068800e-05,-7.26562515e-02
1.94072000e-05,-1.32812500e-02,3.13281250e-01,,1.94072000e-05,-5.15624993e-02
1.94075200e-05,-1.32031250e-02,2.95312500e-01,,1.94075200e-05,-3.35937515e-02
1.94078400e-05,-1.53125000e-02,2.84375000e-01,,1.94078400e-05,-3.51562500e-02
1.94081600e-05,-1.88281250e-02,2.88281250e-01,,1.94081600e-05,-3.43750007e-02
1.94084800e-05,-2.03125000e-02,2.93750000e-01,,1.94084800e-05,-2.65625007e-02
1.94088000e-05,-1.90625000e-02,2.89843750e-01,,1.94088000e-05,-3.20312493e-02
1.94091200e-05,-1.75000000e-02,3.00000000e-01,,1.94091200e-05,-3.51562500e-02
1.94094400e-05,-1.71875000e-02,3.28906250e-01,,1.94094400e-05,-2.26562507e-02
1.94097600e-05,-1.82812500e-02,3.42187500e-01,,1.94097600e-05,-2.42187493e-02
1.94100800e-05,-2.06250000e-02,3.17968750e-01,,1.94100800e-05,-4.14062515e-02
1.94104000e-05,-2.25000000e-02,2.82031250e-01,,1.94104000e-05,-4.84374985e-02
1.94107200e-05,-2.17187500e-02,2.72656250e-01,,1.94107200e-05,-5.15624993e-02
1.94110400e-05,-1.92968750e-02,2.89062500e-01,,1.94110400e-05,-7.73437470e-02
1.94113600e-05,-1.64843750e-02,3.02343750e-01,,1.94113600e-05,-1.14843749e-01
1.94116800e-05,-1.41406250e-02,3.12500000e-01,,1.94116800e-05,-1.18749999e-01
1.94120000e-05,-1.42968750e-02,3.16406250e-01,,1.94120000e-05,-9.84375030e-02
1.94123200e-05,-1.58593750e-02,3.06250000e-01,,1.94123200e-05,-8.28125030e-02
1.94126400e-05,-1.69531250e-02,3.12500000e-01,,1.94126400e-05,-7.10937530e-02
1.94129600e-05,-1.77343750e-02,3.39843750e-01,,1.94129600e-05,-9.14062485e-02
1.94132800e-05,-1.82812500e-02,3.50781250e-01,,1.94132800e-05,-1.23437501e-01
1.94136000e-05,-1.87500000e-02,3.38281250e-01,,1.94136000e-05,-1.10937499e-01
1.94139200e-05,-1.91406250e-02,3.21875000e-01,,1.94139200e-05,-7.34374970e-02
1.94142400e-05,-1.85937500e-02,3.05468750e-01,,1.94142400e-05,-4.14062515e-02
1.94145600e-05,-1.65625000e-02,2.87500000e-01,,1.94145600e-05,-3.20312493e-02
1.94148800e-05,-1.42968750e-02,2.79687500e-01,,1.94148800e-05,-3.90625000e-02
1.94152000e-05,-1.45312500e-02,2.89843750e-01,,1.94152000e-05,-4.76562493e-02
1.94155200e-05,-1.71093750e-02,3.00781250e-01,,1.94155200e-05,-6.01562485e-02
1.94158400e-05,-1.85156250e-02,2.90625000e-01,,1.94158400e-05,-5.15624993e-02
1.94161600e-05,-1.81250000e-02,2.81250000e-01,,1.94161600e-05,-1.25000002e-02
1.94164800e-05,-1.90625000e-02,2.96875000e-01,,1.94164800e-05,-6.25000009e-03
1.94168000e-05,-1.96875000e-02,3.17968750e-01,,1.94168000e-05,-5.54687493e-02
1.94171200e-05,-1.61718750e-02,3.24218750e-01,,1.94171200e-05,-9.76562500e-02
1.94174400e-05,-1.21093750e-02,3.12500000e-01,,1.94174400e-05,-9.45312530e-02
1.94177600e-05,-1.21875000e-02,2.92968750e-01,,1.94177600e-05,-6.71875030e-02
1.94180800e-05,-1.57031250e-02,2.84375000e-01,,1.94180800e-05,-5.78125007e-02
1.94184000e-05,-1.91406250e-02,2.92187500e-01,,1.94184000e-05,-7.10937530e-02
1.94187200e-05,-1.87500000e-02,3.03125000e-01,,1.94187200e-05,-6.25000000e-02
1.94190400e-05,-1.50000000e-02,3.05468750e-01,,1.94190400e-05,-2.65625007e-02
1.94193600e-05,-1.27343750e-02,3.10937500e-01,,1.94193600e-05,-1.32812504e-02
1.94196800e-05,-1.28906250e-02,3.32812500e-01,,1.94196800e-05,-5.15624993e-02
1.94200000e-05,-1.42187500e-02,3.46875000e-01,,1.94200000e-05,-9.06250030e-02
1.94203200e-05,-1.75781250e-02,3.29687500e-01,,1.94203200e-05,-8.20312500e-02
1.94206400e-05,-2.19531250e-02,3.06250000e-01,,1.94206400e-05,-6.64062500e-02
1.94209600e-05,-2.41406250e-02,3.03906250e-01,,1.94209600e-05,-7.18749985e-02
1.94212800e-05,-2.30468750e-02,3.07812500e-01,,1.94212800e-05,-6.64062500e-02
1.94216000e-05,-1.91406250e-02,2.99218750e-01,,1.94216000e-05,-5.23437485e-02
1.94219200e-05,-1.49218750e-02,2.94531250e-01,,1.94219200e-05,-3.43750007e-02
1.94222400e-05,-1.35156250e-02,3.00781250e-01,,1.94222400e-05,-2.81249993e-02
1.94225600e-05,-1.48437500e-02,3.00000000e-01,,1.94225600e-05,-6.64062500e-02
1.94228800e-05,-1.71093750e-02,2.95312500e-01,,1.94228800e-05,-1.28124997e-01
1.94232000e-05,-1.92187500e-02,2.95312500e-01,,1.94232000e-05,-1.52343750e-01
1.94235200e-05,-1.91406250e-02,3.01562500e-01,,1.94235200e-05,-1.32812500e-01
1.94238400e-05,-1.73437500e-02,3.14843750e-01,,1.94238400e-05,-9.68749970e-02
1.94241600e-05,-1.55468750e-02,3.26562500e-01,,1.94241600e-05,-6.40624985e-02
1.94244800e-05,-1.36718750e-02,3.34375000e-01,,1.94244800e-05,-3.75000015e-02
1.94248000e-05,-1.25000000e-02,3.40625000e-01,,1.94248000e-05,-3.12500000e-02
1.94251200e-05,-1.32812500e-02,3.27343750e-01,,1.94251200e-05,-4.37499993e-02
1.94254400e-05,-1.57031250e-02,2.94531250e-01,,1.94254400e-05,-3.82812507e-02
1.94257600e-05,-1.82812500e-02,2.72656250e-01,,1.94257600e-05,-2.34375000e-02
1.94260800e-05,-1.92968750e-02,2.73437500e-01,,1.94260800e-05,-2.96874996e-02
1.94264000e-05,-1.78906250e-02,2.78125000e-01,,1.94264000e-05,-5.15624993e-02
1.94267200e-05,-1.53906250e-02,2.85156250e-01,,1.94267200e-05,-8.12499970e-02
1.94270400e-05,-1.38281250e-02,3.07812500e-01,,1.94270400e-05,-1.10156253e-01
1.94273600e-05,-1.42968750e-02,3.25000000e-01,,1.94273600e-05,-1.10937499e-01
1.94276800e-05,-1.60937500e-02,3.25781250e-01,,1.94276800e-05,-9.14062485e-02
1.94280000e-05,-1.82812500e-02,3.29687500e-01,,1.94280000e-05,-7.26562515e-02
1.94283200e-05,-2.06250000e-02,3.22656250e-01,,1.94283200e-05,-5.62499985e-02
1.94286400e-05,-2.08593750e-02,3.03906250e-01,,1.94286400e-05,-4.53125015e-02
1.94289600e-05,-1.80468750e-02,2.99218750e-01,,1.94289600e-05,-3.67187485e-02
1.94292800e-05,-1.51562500e-02,3.05468750e-01,,1.94292800e-05,-3.98437493e-02
1.94296000e-05,-1.49218750e-02,3.12500000e-01,,1.94296000e-05,-6.71875030e-02
1.94299200e-05,-1.67187500e-02,3.21093750e-01,,1.94299200e-05,-1.01562500e-01
1.94302400e-05,-1.71875000e-02,3.13281250e-01,,1.94302400e-05,-1.07812501e-01
1.94305600e-05,-1.46093750e-02,2.78125000e-01,,1.94305600e-05,-8.28125030e-02
1.94308800e-05,-1.34375000e-02,2.40625000e-01,,1.94308800e-05,-7.50000030e-02
1.94312000e-05,-1.57031250e-02,2.41406250e-01,,1.94312000e-05,-8.82812515e-02
1.94315200e-05,-1.69531250e-02,2.77343750e-01,,1.94315200e-05,-8.90624970e-02
1.94318400e-05,-1.57031250e-02,3.03906250e-01,,1.94318400e-05,-8.98437500e-02
1.94321600e-05,-1.46093750e-02,3.09375000e-01,,1.94321600e-05,-1.14843749e-01
1.94324800e-05,-1.50781250e-02,3.10156250e-01,,1.94324800e-05,-1.28124997e-01
1.94328000e-05,-1.70312500e-02,3.11718750e-01,,1.94328000e-05,-1.03906251e-01
1.94331200e-05,-1.98437500e-02,2.99218750e-01,,1.94331200e-05,-8.51562470e-02
1.94334400e-05,-2.11718750e-02,2.74218750e-01,,1.94334400e-05,-1.05468750e-01
1.94337600e-05,-1.78125000e-02,2.65625000e-01,,1.94337600e-05,-1.39062494e-01
1.94340800e-05,-1.23437500e-02,2.78906250e-01,,1.94340800e-05,-1.50000006e-01
1.94344000e-05,-1.10156250e-02,2.90625000e-01,,1.94344000e-05,-1.33593753e-01
1.94347200e-05,-1.39062500e-02,3.08593750e-01,,1.94347200e-05,-1.08593747e-01
1.94350400e-05,-1.77343750e-02,3.45312500e-01,,1.94350400e-05,-9.37500000e-02
1.94353600e-05,-2.07031250e-02,3.59375000e-01,,1.94353600e-05,-8.28125030e-02
1.94356800e-05,-2.10156250e-02,3.21875000e-01,,1.94356800e-05,-5.62499985e-02
1.94360000e-05,-2.04687500e-02,2.72656250e-01,,1.94360000e-05,-2.03124993e-02
1.94363200e-05,-2.22656250e-02,2.62500000e-01,,1.94363200e-05,-2.03124993e-02
1.94366400e-05,-2.44531250e-02,2.95312500e-01,,1.94366400e-05,-7.73437470e-02
1.94369600e-05,-2.24218750e-02,3.27343750e-01,,1.94369600e-05,-1.43749997e-01
1.94372800e-05,-1.81250000e-02,3.26562500e-01,,1.94372800e-05,-1.77343756e-01
1.94376000e-05,-1.64062500e-02,3.03125000e-01,,1.94376000e-05,-1.73437506e-01
1.94379200e-05,-1.72656250e-02,2.85937500e-01,,1.94379200e-05,-1.27343744e-01
1.94382400e-05,-1.92187500e-02,2.77343750e-01,,1.94382400e-05,-6.17187507e-02
1.94385600e-05,-2.10156250e-02,2.70312500e-01,,1.94385600e-05,-3.82812507e-02
1.94388800e-05,-2.14062500e-02,2.64843750e-01,,1.94388800e-05,-6.40624985e-02
1.94392000e-05,-2.04687500e-02,2.62500000e-01,,1.94392000e-05,-8.20312500e-02
1.94395200e-05,-1.87500000e-02,2.75000000e-01,,1.94395200e-05,-7.96874985e-02
1.94398400e-05,-1.64843750e-02,3.01562500e-01,,1.94398400e-05,-8.04687515e-02
1.94401600e-05,-1.46875000e-02,3.10937500e-01,,1.94401600e-05,-1.03906251e-01
1.94404800e-05,-1.58593750e-02,2.94531250e-01,,1.94404800e-05,-1.35156244e-01
1.94408000e-05,-2.00000000e-02,2.71093750e-01,,1.94408000e-05,-1.34375006e-01
1.94411200e-05,-2.34375000e-02,2.60937500e-01,,1.94411200e-05,-1.17187500e-01
1.94414400e-05,-2.42968750e-02,2.74218750e-01,,1.94414400e-05,-1.24218747e-01
1.94417600e-05,-2.29687500e-02,3.10937500e-01,,1.94417600e-05,-1.44531250e-01
1.94420800e-05,-2.00000000e-02,3.51562500e-01,,1.94420800e-05,-1.37500003e-01
1.94424000e-05,-1.64843750e-02,3.82812500e-01,,1.94424000e-05,-1.10156253e-01
1.94427200e-05,-1.39843750e-02,3.91406250e-01,,1.94427200e-05,-9.21875015e-02
1.94430400e-05,-1.31250000e-02,3.67187500e-01,,1.94430400e-05,-7.26562515e-02
1.94433600e-05,-1.28125000e-02,3.20312500e-01,,1.94433600e-05,-5.39062507e-02
1.94436800e-05,-1.28906250e-02,2.81250000e-01,,1.94436800e-05,-7.50000030e-02
1.94440000e-05,-1.50000000e-02,2.71875000e-01,,1.94440000e-05,-1.18749999e-01
1.94443200e-05,-1.76562500e-02,2.82031250e-01,,1.94443200e-05,-1.30468756e-01
1.94446400e-05,-1.71093750e-02,2.91406250e-01,,1.94446400e-05,-1.02343753e-01
1.94449600e-05,-1.46093750e-02,3.07812500e-01,,1.94449600e-05,-6.25000000e-02
1.94452800e-05,-1.45312500e-02,3.30468750e-01,,1.94452800e-05,-6.32812530e-02
1.94456000e-05,-1.78906250e-02,3.25781250e-01,,1.94456000e-05,-9.60937515e-02
1.94459200e-05,-2.23437500e-02,2.92187500e-01,,1.94459200e-05,-9.21875015e-02
1.94462400e-05,-2.39843750e-02,2.64843750e-01,,1.94462400e-05,-7.65625015e-02
1.94465600e-05,-2.14062500e-02,2.75000000e-01,,1.94465600e-05,-1.05468750e-01
1.94468800e-05,-1.74218750e-02,3.14062500e-01,,1.94468800e-05,-1.35937497e-01
1.94472000e-05,-1.48437500e-02,3.40625000e-01,,1.94472000e-05,-1.20312497e-01
1.94475200e-05,-1.37500000e-02,3.40625000e-01,,1.94475200e-05,-9.06250030e-02
1.94478400e-05,-1.34375000e-02,3.23437500e-01,,1.94478400e-05,-8.51562470e-02
1.94481600e-05,-1.28125000e-02,2.98437500e-01,,1.94481600e-05,-1.09375000e-01
1.94484800e-05,-1.10937500e-02,2.76562500e-01,,1.94484800e-05,-1.29687503e-01
1.94488000e-05,-9.68750000e-03,2.57812500e-01,,1.94488000e-05,-1.21093750e-01
1.94491200e-05,-1.06250000e-02,2.57812500e-01,,1.94491200e-05,-1.02343753e-01
1.94494400e-05,-1.24218750e-02,2.75000000e-01,,1.94494400e-05,-1.03124999e-01
1.94497600e-05,-1.32812500e-02,2.84375000e-01,,1.94497600e-05,-1.13281250e-01
1.94500800e-05,-1.37500000e-02,2.87500000e-01,,1.94500800e-05,-1.17968753e-01
1.94504000e-05,-1.42968750e-02,2.87500000e-01,,1.94504000e-05,-1.24218747e-01
1.94507200e-05,-1.53906250e-02,2.87500000e-01,,1.94507200e-05,-1.24218747e-01
1.94510400e-05,-1.64062500e-02,2.87500000e-01,,1.94510400e-05,-1.10156253e-01
1.94513600e-05,-1.62500000e-02,2.82031250e-01,,1.94513600e-05,-9.76562500e-02
1.94516800e-05,-1.48437500e-02,2.90625000e-01,,1.94516800e-05,-9.45312530e-02
1.94520000e-05,-1.25000000e-02,3.16406250e-01,,1.94520000e-05,-9.68749970e-02
1.94523200e-05,-1.06250000e-02,3.21093750e-01,,1.94523200e-05,-9.06250030e-02
1.94526400e-05,-1.25000000e-02,3.09375000e-01,,1.94526400e-05,-7.34374970e-02
1.94529600e-05,-1.66406250e-02,3.18750000e-01,,1.94529600e-05,-7.65625015e-02
1.94532800e-05,-1.71875000e-02,3.39062500e-01,,1.94532800e-05,-8.74999985e-02
1.94536000e-05,-1.44531250e-02,3.29687500e-01,,1.94536000e-05,-8.28125030e-02
1.94539200e-05,-1.34375000e-02,2.91406250e-01,,1.94539200e-05,-8.12499970e-02
1.94542400e-05,-1.42968750e-02,2.64843750e-01,,1.94542400e-05,-9.45312530e-02
1.94545600e-05,-1.41406250e-02,2.78906250e-01,,1.94545600e-05,-1.11718751e-01
1.94548800e-05,-1.32812500e-02,3.13281250e-01,,1.94548800e-05,-9.60937515e-02
1.94552000e-05,-1.32031250e-02,3.29687500e-01,,1.94552000e-05,-3.43750007e-02
1.94555200e-05,-1.38281250e-02,3.32812500e-01,,1.94555200e-05,8.59375019e-03
1.94558400e-05,-1.43750000e-02,3.39062500e-01,,1.94558400e-05,-1.95312500e-02
1.94561600e-05,-1.46875000e-02,3.33593750e-01,,1.94561600e-05,-8.12499970e-02
1.94564800e-05,-1.62500000e-02,3.17187500e-01,,1.94564800e-05,-1.14062503e-01
1.94568000e-05,-1.86718750e-02,3.07812500e-01,,1.94568000e-05,-1.19531251e-01
1.94571200e-05,-1.86718750e-02,2.94531250e-01,,1.94571200e-05,-1.11718751e-01
1.94574400e-05,-1.57812500e-02,2.82031250e-01,,1.94574400e-05,-8.51562470e-02
1.94577600e-05,-1.21875000e-02,2.95312500e-01,,1.94577600e-05,-6.17187507e-02
1.94580800e-05,-9.14062500e-03,3.09375000e-01,,1.94580800e-05,-4.92187515e-02
1.94584000e-05,-7.81250000e-03,2.98437500e-01,,1.94584000e-05,-4.37499993e-02
1.94587200e-05,-8.28125000e-03,2.82031250e-01,,1.94587200e-05,-6.25000000e-02
1.94590400e-05,-1.00781250e-02,2.79687500e-01,,1.94590400e-05,-9.14062485e-02
1.94593600e-05,-1.21875000e-02,2.85937500e-01,,1.94593600e-05,-1.17187500e-01
1.94596800e-05,-1.37500000e-02,2.89843750e-01,,1.94596800e-05,-1.16406247e-01
1.94600000e-05,-1.55468750e-02,2.88281250e-01,,1.94600000e-05,-9.06250030e-02
1.94603200e-05,-1.81250000e-02,2.90625000e-01,,1.94603200e-05,-9.37500000e-02
1.94606400e-05,-1.94531250e-02,3.00000000e-01,,1.94606400e-05,-1.29687503e-01
1.94609600e-05,-1.68750000e-02,3.04687500e-01,,1.94609600e-05,-1.17968753e-01
1.94612800e-05,-1.22656250e-02,3.03906250e-01,,1.94612800e-05,-5.46875000e-02
1.94616000e-05,-1.01562500e-02,2.98437500e-01,,1.94616000e-05,-2.81249993e-02
1.94619200e-05,-1.08593750e-02,2.82031250e-01,,1.94619200e-05,-6.48437515e-02
1.94622400e-05,-1.08593750e-02,2.65625000e-01,,1.94622400e-05,-1.05468750e-01
1.94625600e-05,-1.05468750e-02,2.79687500e-01,,1.94625600e-05,-1.24218747e-01
1.94628800e-05,-1.11718750e-02,3.11718750e-01,,1.94628800e-05,-1.43749997e-01
1.94632000e-05,-1.19531250e-02,3.28906250e-01,,1.94632000e-05,-1.58593744e-01
1.94635200e-05,-1.29687500e-02,3.27343750e-01,,1.94635200e-05,-1.35937497e-01
1.94638400e-05,-1.46875000e-02,3.17187500e-01,,1.94638400e-05,-9.29687470e-02
1.94641600e-05,-1.57812500e-02,3.09375000e-01,,1.94641600e-05,-7.81250000e-02
1.94644800e-05,-1.50781250e-02,3.06250000e-01,,1.94644800e-05,-9.29687470e-02
1.94648000e-05,-1.44531250e-02,2.94531250e-01,,1.94648000e-05,-1.06250003e-01
1.94651200e-05,-1.56250000e-02,2.76562500e-01,,1.94651200e-05,-9.06250030e-02
1.94654400e-05,-1.67968750e-02,2.57812500e-01,,1.94654400e-05,-5.54687493e-02
1.94657600e-05,-1.67968750e-02,2.42187500e-01,,1.94657600e-05,-5.07812500e-02
1.94660800e-05,-1.69531250e-02,2.42968750e-01,,1.94660800e-05,-6.56249970e-02
1.94664000e-05,-1.75781250e-02,2.46875000e-01,,1.94664000e-05,-6.01562485e-02
1.94667200e-05,-1.78125000e-02,2.55468750e-01,,1.94667200e-05,-6.79687485e-02
